0,1,2
521.770344373,-9.58987270267,-0.753409378726
521.909790673,-7.54788848579,-0.562267390263
522.020599637,-5.92029767928,-0.411110352031
522.109420823,-4.61172498549,-0.290510252933
522.179803245,-3.57165828016,-0.195382336517
522.233414529,-2.7771671448,-0.123229113429
522.273670454,-2.17937848598,-0.0692167076924
522.304268108,-1.72448791368,-0.0282371189364
522.328554037,-1.36311259842,0.00424388207431
522.348086822,-1.0722780294,0.0303411564191
522.363951743,-0.836008074199,0.0515294834744
522.376804968,-0.644603179871,0.0686955485291
522.387230455,-0.48935465112,0.0826186297052
522.395546808,-0.365517360631,0.093724754379
522.401814848,-0.272182903601,0.102095265976
522.406480302,-0.202712895621,0.10832554883
522.410021766,-0.149980019763,0.113054794213
522.412948926,-0.106394614258,0.116963667493
522.415373692,-0.0702901170623,0.120201629314
522.417362261,-0.040680719698,0.122857090852
522.418964889,-0.0168180275898,0.124997169593
522.420252289,0.00235093742861,0.126716300586
522.421269832,0.017501762758,0.128075072724
522.422028347,0.0287957358413,0.129087950659
522.422591716,0.0371840538327,0.129840240561
522.423009722,0.0434079707875,0.130398420239
522.423312833,0.0479211378532,0.130803174679
522.423529288,0.0511440609081,0.131092216242
522.423688161,0.0535096007471,0.131304365084
522.423829614,0.0556157583549,0.13149325177
522.423955848,0.0574953210433,0.131661816595
522.42407026,0.0591988505807,0.131814594289
522.424148804,0.0603683407313,0.131919477724
522.424231161,0.0615945870097,0.132029451225
522.424258995,0.0620090131257,0.132066618226
0.0,-0.0,-0.0
0.0259212764322,0.0200910083658,-0.151962764681
0.0639834037855,0.0494249229399,-0.37533231343
0.118320172405,0.0911281527304,-0.694503152477
0.194503615618,0.149473474987,-1.14194136333
0.309196173242,0.237115667433,-1.81569900234
0.490547091342,0.375230178211,-2.88132657234
0.796365453727,0.606973644127,-4.6779596075
1.33060100277,1.01045431299,-7.81794342255
2.2130974448,1.67521369508,-13.0078755587
3.4635378787,2.61295780771,-20.3632409889
5.34460532822,4.01218938648,-31.4269897503
8.30506516013,6.19529091179,-48.8380298787
12.0318769042,8.91118547967,-70.7556671265
16.2123082932,11.9079427152,-95.3286200514
20.9878011759,15.2426651552,-123.342221916
26.3880574732,18.8581999581,-154.891594936
32.1920968138,22.5427663439,-188.605111487
38.192488673,26.1011254727,-223.196953516
44.6764502831,29.6073674368,-260.220499052
51.6612983383,32.9655878919,-299.639990418
59.0145388693,35.9987295421,-340.56267397
66.5350938694,38.5067795723,-381.76020109
74.1894386088,40.3516117869,-422.925916663
82.0268636285,41.4058334235,-464.178595058
89.9129942731,41.5342306365,-504.685200272
97.8368288548,40.6402469823,-544.248596249
105.841062736,38.6298174032,-582.896693376
113.867432755,35.4611770238,-620.151744479
121.927184729,31.0845280176,-655.768237219
130.08080529,25.3978222635,-689.603965399
138.453522283,18.235842228,-721.775200383
147.122276048,9.4290575431,-752.103691515
156.101194708,-1.17449845183,-780.087571199
165.20251032,-13.4821996627,-804.705005264
174.378477689,-27.4390950589,-825.520439808
183.716172921,-43.1278918508,-842.451532664
193.4374042,-60.986440501,-855.458159309
203.676634147,-81.4090310912,-864.096655068
214.468017704,-104.603087998,-867.694359456
225.866105129,-130.78847608,-865.56085875
237.842506029,-159.907450541,-857.061745861
250.304466588,-191.571646184,-841.818454507
263.141214121,-225.161355184,-819.831135797
276.217093763,-259.855419374,-791.55313801
289.36207175,-294.663877599,-757.920398356
302.515251977,-328.86662292,-719.855707101
